user_id,subscription_duration,recent_login_time,average_login_time,average_time_per_learning_session,monthly_active_learning_days,total_completed_courses,recent_learning_achievement,abandoned_learning_sessions,community_engagement_level,preferred_difficulty_level,subscription_type,customer_inquiry_history,payment_pattern,target
6aca395e,8,28,12.27269649,11.92114905,11,11,74.3892526,2,5,Medium,Basic,1,1,0
d0af5cfa,13,9,11.7773957,9.315162369,11,17,90.56452515,2,3,High,Premium,2,6,1
2a2348b0,7,8,18.71130931,7.626345565,22,16,63.89204118,4,5,Low,Premium,0,1,0
5e8dd214,3,17,14.74755187,61.20041741,3,13,65.91323531,2,4,Low,Premium,3,2,0
ae52f3f2,10,5,12.54525953,67.15299483,2,9,79.04586563,2,5,Low,Basic,0,6,1
fc5306b7,19,2,16.41767686,94.20377342,17,9,62.02000889,3,4,High,Premium,0,5,1
cdfd5522,13,10,18.25804894,116.8347474,6,12,71.5210914,4,5,Low,Basic,3,0,1
bd82e671,19,7,17.09747952,86.49115543,17,9,68.03928111,2,5,Medium,Basic,5,0,1
00c332d0,8,26,17.03869664,4.158355207,5,11,57.13298454,3,4,Medium,Basic,1,4,1
9362e68d,18,27,14.45441779,106.0645858,17,11,71.13022513,3,5,Medium,Premium,2,6,1
84cd9ead,15,4,12.93830088,94.91400945,9,16,78.97544391,4,5,Low,Premium,2,2,1
86b84697,7,3,13.42249671,39.04279135,20,6,78.81845826,2,1,High,Basic,2,4,1
038bd0ff,7,13,19.2967996,148.4679,19,13,65.24667967,2,5,Low,Premium,3,0,1
392a248a,3,1,16.34915479,55.73007579,5,13,72.65772805,2,2,Medium,Basic,1,1,1
9e1ec023,18,4,10.86748941,35.53873341,16,7,61.3168333,3,5,Low,Basic,0,7,1
59095f0e,14,4,9.66903268,195.5078638,22,9,72.452698,2,5,Low,Premium,2,1,1
1736785a,20,25,6.178096212,21.76516356,23,9,51.44082779,2,5,Low,Basic,1,0,1
0a917e0a,17,20,18.99294067,87.9617835,9,14,78.54280305,3,5,High,Premium,0,3,1
a3ccefd3,9,26,15.64675248,14.48558155,18,7,81.38903341,3,2,Medium,Basic,1,5,0
f18fc399,10,19,16.03456381,7.156860565,5,12,72.80106691,4,3,Medium,Premium,1,1,1
610f2dd9,8,4,14.99305506,42.98260348,19,23,59.3093467,3,5,Low,Premium,0,0,1
72a7b7a6,19,10,16.8965152,55.99003254,1,11,70.59231308,3,4,High,Basic,2,6,1
01e650b0,20,8,16.73656507,16.16651587,14,14,83.17612264,3,5,Medium,Premium,1,3,0
d8ed45f6,2,7,16.17341702,80.9224486,2,11,74.41220854,6,5,Low,Premium,1,2,0
6449d387,20,24,17.58364386,43.76653668,14,12,87.06368402,5,4,Low,Basic,1,7,1
73d075da,22,29,18.36613197,2.565090268,17,11,86.79744304,3,5,High,Premium,2,2,1
b77a6e78,21,25,11.2603286,10.24009423,7,16,71.56254092,5,4,Low,Premium,1,3,1
134b054f,12,28,12.2421426,36.26836113,7,9,70.26051167,2,2,Low,Basic,2,3,0
0c5efb1c,4,27,15.13697021,8.161652121,14,14,59.49353477,2,2,Low,Basic,1,5,1
545f6b8c,3,11,14.6907605,120.4526162,9,6,71.5474864,3,3,Low,Basic,1,6,1
857ea531,23,7,12.74095891,46.45491052,7,9,83.36090746,4,3,Low,Basic,0,1,0
1fc4b374,1,21,12.19432101,13.68133808,16,26,66.97794696,6,5,Low,Premium,1,4,0
2b696e11,15,7,12.62058994,2.664410288,15,12,90.92456757,3,3,Low,Basic,0,0,0
761ad29a,1,22,13.55147201,30.48019227,18,14,59.29213212,1,4,Low,Premium,4,1,0
4faf6a73,9,18,16.21674096,1.890348395,10,19,64.53599669,3,5,High,Premium,3,0,0
e317bb7d,5,4,18.0387631,23.11605255,22,11,62.65352338,2,5,Low,Premium,1,7,0
39b61935,20,25,12.90317737,5.358969207,14,9,59.73675148,6,3,High,Basic,1,1,1
3a3a3803,23,12,7.301077879,62.19933422,12,13,83.00388575,5,1,High,Basic,1,6,0
f12d255a,21,29,13.14951222,16.67944114,23,12,86.03303761,0,5,High,Basic,3,1,1
ce7e9e7e,19,21,16.38058958,1.414025207,20,12,73.94519002,5,3,Low,Basic,4,0,1
04e14262,21,13,11.59473676,74.53917157,11,14,89.7152247,2,3,Low,Basic,2,0,1
03c8636e,6,20,19.17211479,39.53952061,11,10,57.31757049,2,4,High,Premium,0,3,1
ed66fa34,8,24,18.73570246,4.296115723,7,16,63.14949724,2,5,Medium,Premium,5,5,1
63cbafa5,3,7,9.921044921,176.8540463,23,11,66.87395848,2,5,Low,Basic,3,4,1
041fb043,20,2,15.90897219,9.549648891,16,10,83.84270407,3,5,High,Basic,3,7,1
2cb684a1,2,9,12.96573906,69.21429431,10,10,84.42508849,2,4,Low,Basic,1,2,1
82927e0d,14,25,15.0833573,2.181062631,18,10,75.3307359,2,2,Medium,Basic,3,3,1
fc79d360,23,28,17.84202921,60.95323446,5,13,72.59068475,3,5,High,Basic,1,2,1
9e7d7b87,11,29,13.3032392,27.37558058,15,8,90.48983103,2,5,High,Basic,2,2,1
88d15d3c,18,24,15.68641098,45.21364093,4,13,81.46877361,5,5,Medium,Premium,4,5,1
603f9a0f,7,22,16.33039045,5.674873716,4,12,73.2181484,2,4,High,Premium,2,0,1
95393a8a,22,20,14.59056337,101.5664344,12,15,47.10994051,4,4,Low,Premium,3,7,1
a9a70eab,1,17,13.65447831,75.2413802,1,6,74.98505954,2,2,Medium,Basic,3,6,1
248052a1,8,8,15.60858636,117.3646395,10,6,79.60363819,3,1,Medium,Basic,4,5,0
650b38b5,6,11,16.58951834,64.9944291,6,11,76.23096297,3,5,Medium,Premium,3,6,1
59eb6202,11,26,18.08697696,46.95092396,2,10,90.46488713,2,3,Medium,Basic,4,4,1
a81f1692,10,4,19.31756424,80.88092588,12,12,78.79425599,3,5,Medium,Premium,0,0,1
7d9caf1f,2,10,11.98891983,285.5919177,3,12,67.11901792,1,3,High,Basic,0,4,1
9f7776b4,1,6,13.55713041,30.77125791,22,14,82.9344233,7,5,Low,Premium,0,0,1
d37d4e83,4,26,18.06984054,94.59386937,13,5,59.83043927,5,3,Medium,Basic,6,0,1
88322355,9,6,16.0175862,3.0273533,22,13,75.38055787,3,2,Medium,Basic,0,5,0
c4f0529a,13,22,19.06342847,34.59058158,16,15,60.44072937,4,3,High,Premium,3,4,1
74385d96,4,15,18.49485684,32.34597567,23,11,80.33988098,5,1,High,Basic,1,5,1
8026ace3,3,21,13.79019943,22.32317262,7,10,78.67950681,2,4,High,Basic,1,3,1
6cd403b2,18,29,10.92509371,26.6956666,16,16,63.41370244,3,2,Low,Basic,1,3,0
da0a34f4,2,27,16.51047149,50.35748669,20,11,75.87347253,2,5,Low,Basic,3,1,1
a8a50a7d,9,4,15.29999682,1.744722714,23,8,69.52831227,4,4,Low,Basic,2,3,1
f4d229dc,7,7,17.29428933,18.1721296,13,16,75.66104468,4,5,Low,Basic,3,2,1
4a32f505,2,20,9.769756307,39.85255757,19,14,96.98964115,2,5,Low,Premium,3,3,1
518fc220,12,1,19.57016249,3.117624756,13,14,77.34124844,3,5,Low,Basic,0,4,0
0c7b8301,17,27,15.14637584,20.1907905,9,8,92.46853844,3,5,Low,Basic,3,1,1
2fe8c64d,14,15,16.71068515,16.2301466,4,13,112.6438275,3,5,Low,Premium,0,2,1
5b91c1bb,14,16,17.72172362,1.358436304,16,12,65.57656177,0,5,Low,Basic,1,6,0
f4d3e5eb,15,15,18.89604965,56.40516243,6,9,74.14630978,1,4,Low,Premium,1,2,1
54e30fad,17,22,9.961986968,19.34886681,12,6,94.48305797,1,5,Medium,Basic,0,4,1
121d1359,4,5,15.95508674,17.47554318,14,13,72.12327138,4,5,Low,Basic,1,6,0
5bdb9d18,14,13,16.14366376,60.03060382,15,11,73.46068237,1,5,Low,Basic,2,5,1
1c351ac3,7,11,8.538591857,11.42855494,2,7,91.52964165,4,3,Low,Basic,4,3,1
0e1ddfb4,19,1,14.8347089,2.560329937,21,7,88.31644963,3,5,Low,Basic,3,2,0
a0f3c93f,2,14,20.84457946,61.51987868,21,13,84.57414729,1,5,Medium,Basic,0,5,1
9549859,9,20,15.95794221,26.11919854,16,18,63.78301543,2,5,Low,Premium,2,0,1
2.86E+204,15,18,11.09261668,151.2270293,18,17,64.81850099,4,5,Low,Basic,1,0,1
8eb227c5,19,25,21.88498145,42.69776863,9,7,67.66157874,2,1,Medium,Basic,1,3,0
7539b610,10,1,13.00177559,150.3577885,22,11,61.11715021,1,4,Medium,Premium,1,4,1
a6afce14,8,22,20.08387513,5.85240458,9,12,85.69938764,4,3,Medium,Premium,2,4,0
8497e483,13,1,15.496256,48.392297,12,12,68.1627306,4,5,Low,Premium,2,1,1
a5c7b173,10,20,13.46914156,13.397767,14,11,62.07122476,4,5,Medium,Premium,2,6,1
1c376068,17,7,18.86718348,55.41500302,5,12,73.7466599,5,3,Medium,Basic,2,3,1
f7fe7643,2,22,16.41755548,48.37707442,16,12,79.99626789,0,3,Low,Basic,1,7,0
741898ef,18,8,13.3525568,65.5143695,10,12,84.24060453,2,3,High,Premium,8,5,1
0e85f4ff,2,24,19.55237145,11.06948769,24,7,80.98673694,4,5,Low,Basic,5,1,1
80356fbf,19,15,12.03227912,25.42907334,19,13,92.40213798,1,2,Low,Basic,1,0,1
c75e8ed0,16,27,17.90005626,16.77746078,3,7,78.48690049,5,2,Medium,Basic,5,6,1
f4dde221,15,17,11.15141111,33.60765046,19,12,69.75427634,5,3,High,Basic,4,1,1
6f065be0,8,21,10.51328439,3.668553508,6,14,63.15013739,3,4,Low,Premium,0,5,0
417947c8,7,19,15.6841309,9.040140234,9,7,77.72681951,2,3,High,Basic,3,3,0
7c38e79c,18,17,14.21297883,13.41635294,16,15,58.71836196,4,5,Low,Premium,1,0,0
ef441a00,9,27,18.38882243,3.283461883,1,13,77.6545997,2,4,Low,Basic,2,0,1
5ca26024,16,9,13.41045772,15.4119862,22,16,70.88375432,1,5,Low,Basic,2,7,0
c2da9a9a,2,29,13.92667728,44.6626967,4,17,79.57462427,3,5,Low,Premium,1,1,0
4b91f9ee,8,23,15.79513633,23.49869859,18,12,73.46212575,3,5,Medium,Premium,3,7,1
374f199c,21,8,15.8138736,58.89852516,5,9,55.9867152,9,5,Medium,Premium,3,0,0
16558df1,9,3,13.54236259,17.70771143,14,11,89.95992948,3,5,Medium,Premium,3,0,0
2d83bcb5,9,23,16.55572922,32.70935465,8,12,74.46772737,2,5,High,Premium,7,1,1
c864b230,21,16,11.12872879,8.730081082,24,13,62.03368686,3,2,Low,Basic,4,5,0
67101b43,1,8,17.1975941,8.802261633,17,11,61.22218727,4,4,Low,Basic,3,2,0
81f91bb1,10,2,17.6439089,82.92533938,22,8,73.91453899,7,4,Low,Basic,2,4,1
96bc30a7,3,29,12.57668614,86.77348809,2,12,63.63343099,1,3,High,Basic,2,2,0
8c407c24,1,27,15.89554574,114.9784915,14,20,99.73836719,3,5,Medium,Premium,1,6,1
93a3ef18,23,3,19.01802719,0.660951195,8,11,68.37440482,5,5,Medium,Premium,1,5,1
67d7b8fe,11,9,15.48541239,26.08724838,16,7,71.29945233,4,4,High,Basic,4,2,1
dbdafab2,9,26,16.07528366,61.03249437,13,11,68.15118631,4,2,Low,Basic,1,2,0
34b7f9e2,22,16,12.49543001,52.64953418,14,15,65.15233666,1,2,High,Basic,3,2,1
7959b766,14,28,13.85936559,76.68595339,20,10,71.60045689,4,5,Low,Basic,3,5,0
e465e31f,4,20,17.55696351,26.80137377,11,15,67.20184797,1,4,Medium,Basic,2,5,0
a32c2c0f,6,5,23.09794655,54.40461476,4,15,86.45856997,3,1,High,Basic,1,1,1
e2657b08,13,19,8.771009883,170.5084746,10,15,87.41685637,2,4,Low,Basic,2,3,1
a1acbf1f,1,7,17.68563668,20.02051009,8,13,63.49833651,6,3,Medium,Basic,3,0,1
b0f392d9,4,4,14.0860744,53.0588762,22,11,68.68493311,2,4,Low,Premium,2,6,0
47ae27d5,12,16,19.87148963,24.92129675,9,11,86.67606932,4,4,Low,Premium,3,2,1
7643dc15,1,17,13.98437599,26.43401584,7,9,60.89934244,5,5,Medium,Basic,5,7,1
804a4233,9,11,16.80186058,12.77948093,14,11,69.31229964,7,5,Medium,Premium,1,4,1
864b191c,21,25,11.93554097,73.75066003,18,12,69.95938001,1,5,Medium,Premium,5,3,1
bc370589,15,8,7.53305575,65.33370855,19,11,89.95055332,6,4,Low,Basic,6,3,0
45a79c1e,4,23,16.37400482,38.82462394,14,10,67.41353939,4,2,High,Basic,2,2,1
360a0b31,1,17,13.85865895,130.7179682,8,15,78.27801987,0,2,Low,Basic,2,6,0
c5b2ebbd,10,14,14.21021863,29.85477093,12,7,86.09627108,4,2,High,Basic,3,6,1
b328c167,7,17,13.87713048,21.61129423,24,9,71.16641733,4,2,High,Basic,2,6,1
3d0ee7dc,4,5,10.35431974,64.22563889,17,18,77.23578851,1,5,Low,Premium,2,7,0
2190a98a,4,23,14.88259291,40.63708072,14,8,69.18444354,1,1,Medium,Basic,2,5,0
6b075ddf,16,5,10.69103694,20.24929203,15,15,75.96681338,2,4,Low,Basic,3,3,0
477000f3,1,6,16.18569237,120.0308447,3,14,68.72645925,4,5,High,Basic,3,4,0
fd94205c,7,8,14.4716356,62.43754776,5,8,81.73257099,3,3,High,Basic,2,0,0
fa256435,13,24,15.66302418,124.8530049,21,9,75.6624611,2,5,Low,Premium,1,6,0
82cedbd4,22,21,17.5163503,147.2742084,14,11,73.71276228,2,4,High,Basic,2,4,1
02a50462,19,29,14.75592132,148.4516089,23,13,66.29928559,5,5,Low,Premium,1,2,1
a61cefc8,6,26,15.69818425,108.0638219,13,11,83.89067622,1,5,Low,Basic,2,5,0
20b25343,2,3,17.87649685,128.2628325,22,16,71.39962733,3,5,Medium,Premium,2,7,0
989f7b60,18,5,14.3455557,98.98614874,17,11,91.47283783,4,2,Low,Basic,5,0,0
8bc37ffb,16,5,11.62182578,97.48442182,7,16,58.98355359,5,5,Low,Premium,2,3,1
c81facde,9,27,9.80635335,2.41990008,12,10,83.6284951,6,5,High,Premium,2,4,1
279f7029,10,14,10.4672263,40.89778949,23,13,79.772662,3,5,Medium,Premium,1,2,1
52be9417,21,27,14.33969339,65.87544458,22,16,75.74874825,1,3,Medium,Premium,0,4,0
a7e8b178,14,13,14.95362413,54.40356519,23,8,71.18712745,6,5,Low,Basic,2,5,0
624bc39f,17,2,11.90140616,120.1869332,20,16,67.8650156,6,4,Low,Premium,3,1,0
2a237c28,10,23,18.11773068,3.446116585,7,16,81.94037464,4,4,Low,Premium,1,3,0
78d6522e,5,23,11.22305573,20.23980773,14,7,58.51321706,3,1,High,Basic,3,0,0
f949ccbd,8,27,15.43848092,1.297986236,16,9,89.73671678,3,5,Low,Basic,2,1,1
0cf835fd,6,15,17.24208163,28.87653262,22,11,74.74586224,1,5,Low,Basic,1,6,1
42e64828,8,9,18.06314006,54.51016273,19,12,75.96750079,4,5,Low,Basic,2,6,0
0a2a7cfc,21,6,15.04899772,31.12082864,19,13,73.33810248,3,4,Low,Basic,2,6,1
84db8edb,4,5,18.86369664,151.8338013,9,16,86.82366769,4,5,Low,Premium,0,7,0
3c4f921f,2,13,16.6686092,141.2861379,10,5,68.88759171,2,1,Medium,Basic,0,3,1
80e5f4d7,10,19,13.02878842,285.494935,23,15,59.59584751,4,1,High,Basic,2,1,1
89329f33,2,15,8.484166074,59.57910668,10,5,87.9526482,1,4,Medium,Basic,2,7,0
e13ce9b5,9,2,17.515167,35.62920526,13,8,82.92442702,2,1,High,Basic,4,6,0
6f8c4736,17,3,11.56435801,71.53414313,22,12,70.18711902,3,5,Low,Basic,2,2,1
26cfcd98,7,16,21.08592888,44.16819211,15,11,83.05492782,1,1,High,Basic,1,5,1
d9720832,15,26,11.93287825,27.07287519,24,16,72.86346048,7,3,Low,Basic,1,3,0
67ed8cbf,22,3,16.2170462,45.00940034,1,18,57.79308835,3,5,Low,Basic,1,7,1
a8f89bf5,13,27,14.95865108,20.40515424,15,8,71.98394671,2,5,Medium,Basic,2,4,0
6a9e3dc0,7,22,11.45747743,46.69204686,14,18,77.8950119,5,5,Medium,Premium,1,2,1
c0307afe,1,29,20.87125333,32.04751224,16,15,95.91232205,2,5,High,Premium,2,5,0
d834f07c,11,9,12.11132747,100.0387146,5,12,55.42051314,3,3,Medium,Premium,1,1,0
34ee4d1d,21,18,13.02193528,11.49392644,4,10,66.93519512,3,1,Medium,Basic,1,5,1
9262f1e7,13,27,13.56505559,31.7093883,13,11,71.0803446,4,1,Medium,Basic,4,1,0
7f0f8eda,23,25,21.22098971,4.409600458,11,12,91.49760897,2,4,Medium,Premium,1,4,1
ea5a7df8,21,5,15.96126074,37.44077668,23,11,85.96739269,4,5,Low,Basic,4,1,0
7e84c383,14,12,16.03356661,134.8912868,23,8,74.84403751,8,5,Low,Basic,1,0,0
552f9379,2,29,18.05222585,82.00978308,16,19,74.91091504,1,5,Low,Premium,0,1,1
98f90a37,1,12,16.80486668,26.81611343,3,12,80.60608194,2,3,Low,Basic,1,6,0
c16abd3a,10,1,4.632367511,87.47072743,24,14,67.90965921,3,1,High,Basic,3,2,1
6d05d218,5,24,15.91457716,23.55430922,17,11,82.31058119,1,5,High,Basic,0,4,0
ace9afc2,4,20,16.33359783,301.6830048,7,8,75.73070479,3,4,Low,Basic,2,3,1
ca0b078e,10,1,13.91223763,236.3161662,14,19,81.23003964,2,5,Low,Premium,3,5,1
c014abdc,9,22,17.66696559,15.71339788,4,10,79.86408926,5,2,High,Basic,2,6,1
6c4f2a84,20,29,19.15248603,105.8708377,8,13,79.54981214,2,5,Low,Premium,3,1,1
37ebfc28,14,2,14.26272565,1.133895437,17,14,72.35064745,4,4,Low,Basic,5,7,0
508ab329,8,23,14.74493019,7.320367174,5,10,63.48899896,4,5,Low,Basic,2,7,1
134394fe,20,12,13.76678599,21.85627132,17,9,65.15960272,5,5,Medium,Premium,2,3,1
d20e7917,13,19,17.00364389,3.057451808,15,7,72.00077254,6,5,High,Basic,0,2,1
ffbed767,3,1,10.08435469,31.05199569,11,10,97.62839136,5,5,Low,Basic,1,1,0
817efa28,5,7,15.74522051,144.176203,11,13,86.2712722,4,2,Low,Basic,2,3,1
ec7edee4,14,19,15.80566964,28.06764965,20,14,78.71448517,0,5,High,Premium,1,6,0
59274270,14,19,9.799806506,8.70998859,17,14,77.622234,0,5,Low,Premium,3,2,0
fb2e450a,8,27,13.98431141,181.7965366,13,13,89.36591631,3,5,Low,Premium,2,2,1
82b536f2,23,14,14.68583502,12.8535786,12,10,95.53067162,4,3,Low,Basic,1,1,0
2dc01d31,10,20,16.74097827,46.27390041,17,16,74.89283036,5,5,High,Basic,0,3,1
f1b9321a,8,4,13.33381013,1.30360723,8,11,81.13604249,4,4,Medium,Basic,1,1,1
1eb073f3,16,2,16.47665844,78.63854663,20,23,75.22604993,2,4,Low,Premium,3,0,0
8e59f00c,12,8,19.87795705,5.163139125,21,12,74.67570241,0,2,Low,Basic,0,7,0
17e6e4b5,10,24,17.85598407,10.51068446,6,9,67.27891943,4,3,Low,Basic,2,3,0
eb3af38b,2,13,19.23838243,15.68678435,4,8,69.81882817,0,2,Low,Basic,4,7,0
f33a391b,12,8,13.57385548,214.3285741,21,10,71.94406344,2,3,Medium,Basic,2,1,1
52e1f736,17,23,15.83857471,70.10506874,14,10,88.20590154,3,3,Medium,Basic,3,7,0
e29ef3a9,12,29,19.81364293,13.25228662,21,15,59.22636364,6,2,Low,Basic,3,3,1
63b9792b,2,23,15.41655625,38.6595996,17,9,71.83281492,3,5,Low,Basic,4,1,1
950f905d,9,17,13.43891149,51.05496874,12,12,73.514404,4,1,Medium,Basic,3,3,0
d139f207,2,9,12.52120664,105.6602858,12,14,63.13875841,3,3,Low,Basic,2,3,1
e942c577,13,27,13.15144511,114.3032781,10,15,76.44113157,2,5,High,Premium,1,2,0
c39b8a22,21,6,15.68729956,38.06527539,3,10,82.63779105,3,4,Low,Basic,2,0,1
08c1c727,18,6,19.65726072,3.965934303,3,7,55.13872422,2,3,Low,Basic,2,4,1
abf990a9,9,22,16.77372076,254.7511534,8,15,72.0631569,4,5,Low,Premium,1,1,1
7794d2c4,1,4,14.68991717,27.98652037,7,11,83.47723804,3,2,Low,Basic,1,5,1
6a57b1bf,3,27,13.73967611,41.7973556,12,13,75.51743995,2,3,Low,Basic,2,0,1
49309aa2,7,20,13.75217654,47.51536309,6,15,75.40646672,5,5,Low,Premium,0,3,0
468b253f,21,21,15.81364173,53.33756402,6,14,65.29481135,5,5,Low,Premium,1,2,1
d2a9a4d3,6,6,14.24016646,40.22083744,7,10,67.73806609,1,2,Medium,Basic,0,1,0
6cf0d2fd,23,17,12.43433165,40.14523792,18,16,74.68769862,6,2,High,Basic,2,6,1
01909fba,11,26,11.96801759,47.56622214,20,12,78.39015069,2,5,Low,Basic,1,3,1
9e02748b,17,22,13.66945688,5.788516064,24,12,64.60905917,1,4,Medium,Premium,3,4,0
9a89ccc0,23,4,17.03140507,243.1999275,7,14,77.60293932,1,5,Low,Premium,2,4,1
6e2a136f,10,9,21.14060116,1.382234388,1,14,95.95376103,4,3,High,Basic,2,3,1
711a02d7,21,13,22.00753725,43.29893074,10,15,75.47357801,4,5,Low,Basic,1,4,0
31501ee7,12,29,10.11610186,27.00462726,7,12,87.82554195,2,5,Medium,Premium,1,6,0
2cf0718a,8,6,13.48194202,40.56616924,20,15,71.9955497,3,5,Low,Premium,1,7,0
09676eb8,2,3,19.20386037,62.09673112,12,8,80.41087688,2,4,Medium,Premium,1,1,0
e06a71ff,14,19,11.7119849,62.3930701,8,13,73.55277054,4,4,Low,Basic,3,7,1
d6bcb771,13,21,13.37294412,68.29830893,8,11,79.66485208,4,5,Low,Basic,3,7,0
ec36bff9,6,25,12.51207261,93.76013281,9,14,78.63292086,6,3,High,Premium,1,3,0
87d86b97,22,15,14.43119178,32.09505665,6,15,80.88206494,4,4,Low,Basic,1,2,1
752df6ca,6,18,18.05466159,3.944431149,15,9,59.45023828,5,3,High,Basic,3,6,0
b9c1b5b0,17,27,15.65958604,8.006652346,20,12,75.26862418,6,2,Low,Basic,3,4,0
73a1cf24,12,21,15.57878117,93.74105495,16,17,64.28272092,4,5,Low,Premium,1,1,0
57307bd5,9,5,18.40205095,39.64014231,9,10,73.82227663,5,2,Low,Basic,2,6,1
83d3695c,6,15,14.29333601,35.36286007,13,15,70.3721493,3,5,Medium,Premium,3,2,1
9e49f258,16,9,17.59842839,325.4547097,9,9,78.46536759,0,5,Low,Basic,3,4,1
13a12df3,17,9,15.89263658,22.83706247,9,6,97.94359507,0,2,High,Basic,5,5,1
4031e672,8,20,12.42138969,17.67161083,24,14,92.42119124,1,4,Low,Premium,3,7,1
7632a785,9,16,17.55713265,20.76494116,18,13,75.72283438,6,4,Low,Premium,1,4,0
de0736db,7,20,17.45746646,22.4591649,3,14,80.99232698,4,5,Low,Premium,2,0,0
e5b2ede1,12,19,14.77911798,2.506170378,22,8,67.16373056,2,5,Medium,Premium,2,3,0
09f03c8d,17,23,17.28021338,308.4115828,20,13,80.28322898,1,2,Medium,Basic,3,7,1
fb09e928,1,19,16.6309706,208.6654843,14,17,75.32248836,6,5,Low,Premium,2,3,1
8cf1257a,10,26,13.83756373,96.15109339,19,9,80.55191787,0,5,Low,Basic,2,4,1
593be98e,16,6,13.89492251,83.53448725,24,13,77.17575216,2,4,Medium,Premium,2,2,1
26b10b57,21,15,7.380660233,33.95575661,9,10,70.45366744,2,4,Medium,Premium,5,3,1
1a418382,13,25,13.22601509,6.266077619,8,7,89.6393286,3,4,Medium,Basic,0,5,1
71992a43,22,29,17.52774148,2.762518268,16,13,68.19858031,3,4,Low,Basic,2,6,0
79e1e0f5,5,6,16.48284232,145.2937774,17,14,74.02838911,3,3,Low,Basic,2,7,1
65fc0f89,18,19,18.56151426,19.96949537,12,15,81.06685775,1,5,Low,Premium,1,2,1
37bca10c,4,10,19.41014164,64.18733458,5,7,88.74108434,1,3,Low,Basic,4,1,1
c4b18116,21,28,16.69223601,39.12634779,15,12,77.51843397,8,5,Low,Basic,2,2,0
6d804b01,7,27,14.25527131,72.43068521,15,13,81.85230435,5,5,Low,Basic,3,7,0
d5600bdd,10,16,16.25362682,53.79006549,23,11,77.88946334,5,4,High,Basic,0,1,0
c0657e37,17,4,14.26113611,31.2352374,21,18,73.52782525,3,3,Low,Basic,1,2,1
fb1203b5,5,14,17.31943391,146.8682336,20,13,77.21835524,2,4,Low,Basic,2,4,1
08ee8934,15,11,14.14809581,24.25067203,9,15,74.5123975,2,4,Low,Premium,3,1,1
f944b647,14,12,14.00158021,5.690387448,3,10,64.49786222,3,2,Low,Basic,2,4,1
9cf9be4c,2,4,17.76281403,35.8316139,3,11,52.0121699,4,3,Medium,Basic,1,3,1
be428094,18,15,14.4961431,6.43720851,11,10,90.4751563,3,1,High,Basic,2,7,0
afa45b27,16,19,14.84576136,25.50154004,4,12,78.12350428,4,3,High,Premium,3,7,1
4e1b6448,2,1,16.24158806,69.39706475,18,6,85.00782246,3,1,Medium,Basic,3,2,1
88245fec,16,10,26.28439609,81.37692286,21,9,57.46665582,4,2,Low,Basic,2,0,1
7828bbc1,23,19,11.98989323,21.70067802,11,9,78.0105321,4,5,High,Basic,4,3,1
7a164f6b,11,14,16.79316135,22.72600352,20,15,73.36869489,3,5,Low,Premium,1,0,0
6e8fddbd,23,2,16.63761647,117.0923099,8,11,79.98191104,2,5,Low,Premium,2,1,0
384cd484,18,5,13.24126616,57.45612006,20,9,64.47621138,2,5,High,Basic,2,0,1
dda66e0b,4,26,15.77190369,25.49156737,6,14,90.80331519,1,4,Low,Premium,2,7,1
7a87a576,20,28,16.63488635,95.07328722,21,12,69.86711291,5,5,Low,Basic,1,4,1
5e6e3abd,15,22,18.75206612,120.2801146,24,10,77.44436606,3,2,High,Basic,0,5,0
cf5ff560,23,22,14.67337137,61.51680292,24,14,67.38767511,2,5,Low,Premium,0,2,1
53f11f58,5,29,19.44376761,33.78252916,10,11,64.77351896,4,5,High,Premium,2,6,1
f3fb0634,21,5,17.3456666,83.58228077,18,8,59.73239351,5,3,Low,Basic,3,3,1
2a26065f,14,20,8.453295343,114.0025115,7,15,87.85083059,3,4,Low,Premium,3,0,0
f36c1042,13,14,14.07858491,167.1443673,17,14,90.2395457,1,5,Medium,Premium,0,1,1
b173a4d3,16,25,15.99425987,56.41772876,21,9,60.84370452,5,5,Low,Basic,2,7,1
43c16703,2,18,20.54846152,120.2386613,4,13,66.11644723,2,2,Low,Basic,2,4,0
d7515183,5,16,17.00757705,117.6527468,10,15,85.72123616,3,5,Low,Basic,2,3,1
7e16a0ff,20,21,15.83805175,176.1970832,13,9,67.42854718,4,5,Low,Premium,3,1,1
258e994b,6,1,12.97659263,27.66066798,18,8,62.23937797,1,5,Low,Basic,6,2,0
d6791aa7,21,1,18.78803621,53.8721131,5,17,74.12604132,2,5,Low,Premium,1,0,1
62a13d46,1,9,12.87180179,30.94978635,1,8,86.55134433,3,5,Low,Basic,1,2,1
e0676b75,18,3,12.21680193,24.48288738,14,13,72.07187498,7,5,Low,Basic,2,5,1
55f93802,18,6,16.60155868,1.039762985,11,11,76.82619801,4,5,Low,Premium,0,0,0
f9c93427,18,5,13.27207292,54.19870762,17,14,73.18211316,4,3,Low,Basic,3,1,0
3e0e1883,8,10,17.30034408,28.49619413,16,11,75.83089447,3,1,Medium,Basic,1,2,1
6eae805b,9,15,13.19711022,98.73552428,23,19,63.91544998,2,5,Low,Premium,3,2,0
81094405,19,5,13.76210593,84.51192441,8,15,98.44643504,1,4,Low,Premium,3,3,1
2ea26eda,6,3,15.96246866,10.86983212,15,14,73.69585037,3,4,Low,Premium,2,3,1
